date,time,weather_description,temp_in_f,dewpt_in_f,humidity_in_%,pressure,precipitation_in_inches,wind_direction,wind_speed_in_mph
2018-11-06,03:00:00,Cloudy,52°F,52°F,100%,29.96,0 in.,WSW,0
2018-11-06,04:00:00,Cloudy,52°F,52°F,100%,29.95,0 in.,WSW,0
2018-11-06,05:00:00,Cloudy,52°F,52°F,100%,29.92,0 in.,WSW,0
2018-11-06,06:00:00,Cloudy,53°F,53°F,100%,29.91,0 in.,WSW,0
2018-11-06,07:00:00,Cloudy,53°F,53°F,100%,29.90,0.02 in.,WSW,0
2018-11-06,08:00:00,Cloudy,53°F,53°F,100%,29.88,0.05 in.,SW,0
2018-11-06,09:00:00,Cloudy,54°F,54°F,100%,29.87,0.1 in.,WSW,0
2018-11-06,10:00:00,Cloudy,54°F,54°F,100%,29.88,0.06 in.,SSE,0
2018-11-06,11:00:00,Cloudy,56°F,56°F,100%,29.85,0.05 in.,SE,0
2018-11-06,12:00:00,Cloudy,58°F,58°F,100%,29.82,0 in.,SW,0
2018-11-06,13:00:00,Cloudy,58°F,58°F,100%,29.79,0 in.,E,0
2018-11-06,14:00:00,Cloudy,59°F,59°F,100%,29.80,0.01 in.,NNW,0
2018-11-06,15:00:00,Mostly Cloudy,59°F,59°F,100%,29.80,0.01 in.,NNW,0
2018-11-06,16:00:00,Clear,60°F,60°F,100%,29.80,0 in.,NNW,0
2018-11-06,17:00:00,Clear,59°F,59°F,100%,29.81,0 in.,NNW,0
2018-11-06,18:00:00,Clear,56°F,56°F,100%,29.84,0 in.,NNW,0
2018-11-06,19:00:00,Clear,54°F,54°F,100%,29.87,0 in.,W,0
2018-11-06,20:00:00,Clear,52°F,52°F,100%,29.88,0 in.,WSW,0
2018-11-06,21:00:00,Clear,50°F,50°F,100%,29.91,0 in.,WSW,0
2018-11-06,22:00:00,Clear,49°F,49°F,100%,29.92,0 in.,W,0
2018-11-06,23:00:00,Clear,49°F,49°F,100%,29.93,0.01 in.,SSW,0
2018-11-07,00:00:00,Clear,48°F,48°F,100%,29.96,0 in.,S,0
2018-11-07,01:00:00,Clear,46°F,46°F,99%,29.98,0 in.,WSW,0
2018-11-07,02:00:00,Clear,45°F,44°F,98%,29.98,0.01 in.,NNW,0
2018-11-07,03:00:00,Clear,45°F,44°F,98%,30.01,0 in.,NNW,0
2018-11-07,04:00:00,Clear,43°F,42°F,98%,30.02,0 in.,W,0
2018-11-07,05:00:00,Clear,43°F,43°F,99%,30.02,0 in.,NW,0
2018-11-07,06:00:00,Clear,53°F,44°F,70%,30.02,0 in.,W,2
2018-11-07,07:00:00,Clear,55°F,42°F,62%,30.02,0 in.,WSW,1
2018-11-07,08:00:00,Clear,54°F,42°F,63%,30.05,0 in.,WSW,2
2018-11-07,09:00:00,Clear,61°F,45°F,56%,30.07,0 in.,WNW,2
2018-11-07,10:00:00,Clear,62°F,43°F,49%,30.08,0 in.,WNW,0
2018-11-07,11:00:00,Clear,62°F,43°F,49%,30.09,0 in.,WNW,1
2018-11-07,12:00:00,Clear,60°F,50°F,69%,30.09,0 in.,WSW,0
2018-11-07,13:00:00,Clear,60°F,51°F,73%,30.07,0 in.,WSW,0
2018-11-07,14:00:00,Mostly Cloudy,59°F,50°F,71%,30.04,0 in.,WSW,0
2018-11-07,15:00:00,Clear,61°F,50°F,67%,30.06,0 in.,SW,1
2018-11-07,16:00:00,Clear,59°F,50°F,73%,30.07,0 in.,SW,0
2018-11-07,17:00:00,Partly Cloudy,58°F,53°F,82%,30.07,0 in.,SW,0
2018-11-07,18:00:00,Clear,56°F,52°F,86%,30.09,0 in.,SW,0
2018-11-07,19:00:00,Clear,54°F,51°F,90%,30.09,0 in.,WSW,0
2018-11-07,20:00:00,Cloudy,53°F,51°F,92%,30.10,0 in.,WSW,0
2018-11-07,21:00:00,Cloudy,53°F,50°F,91%,30.11,0 in.,WSW,0
2018-11-07,22:00:00,Cloudy,52°F,50°F,94%,30.12,0 in.,WSW,0
2018-11-07,23:00:00,Cloudy,52°F,50°F,94%,30.13,0 in.,WSW,0
2018-11-08,00:00:00,Cloudy,51°F,49°F,93%,30.13,0 in.,W,0
2018-11-08,01:00:00,Mostly Cloudy,52°F,49°F,90%,30.13,0 in.,W,0
2018-11-08,02:00:00,Cloudy,54°F,40°F,60%,30.12,0 in.,ESE,0
2018-11-08,03:00:00,Cloudy,51°F,39°F,63%,30.14,0 in.,NNW,0
2018-11-08,04:00:00,Mostly Cloudy,51°F,40°F,66%,30.16,0 in.,N,0
2018-11-08,05:00:00,Cloudy,49°F,39°F,69%,30.17,0 in.,NE,0
2018-11-08,06:00:00,Cloudy,49°F,40°F,70%,30.19,0 in.,ENE,1
2018-11-08,07:00:00,Cloudy,49°F,40°F,72%,30.20,0 in.,NE,2
2018-11-08,08:00:00,Clear,49°F,41°F,73%,30.23,0 in.,NE,0
2018-11-08,09:00:00,Clear,49°F,40°F,72%,30.25,0 in.,E,1
2018-11-08,10:00:00,Clear,52°F,41°F,67%,30.25,0 in.,N,1
2018-11-08,11:00:00,Clear,54°F,42°F,64%,30.26,0 in.,N,1
2018-11-08,12:00:00,Clear,56°F,42°F,59%,30.25,0 in.,NE,0
2018-11-08,13:00:00,Clear,58°F,42°F,55%,30.23,0 in.,NE,0
2018-11-08,14:00:00,Clear,58°F,41°F,53%,30.23,0 in.,ESE,1
2018-11-08,15:00:00,Clear,58°F,42°F,56%,30.22,0 in.,NNE,0
2018-11-08,16:00:00,Clear,55°F,41°F,59%,30.24,0 in.,NNE,0
2018-11-08,17:00:00,Clear,54°F,41°F,62%,30.24,0 in.,SE,0
2018-11-08,18:00:00,Clear,51°F,40°F,66%,30.27,0 in.,ESE,0
2018-11-08,19:00:00,Clear,47°F,39°F,73%,30.29,0 in.,ESE,0
2018-11-08,20:00:00,Clear,46°F,39°F,77%,30.28,0 in.,SE,0
2018-11-08,21:00:00,Partly Cloudy,45°F,39°F,80%,30.29,0 in.,SSE,0
2018-11-08,22:00:00,Partly Cloudy,44°F,40°F,84%,30.28,0 in.,SSE,0
2018-11-08,23:00:00,Cloudy,44°F,40°F,85%,30.29,0 in.,SSE,0
2018-11-09,00:00:00,Cloudy,44°F,40°F,87%,30.28,0 in.,SSE,0
2018-11-09,01:00:00,Clear,44°F,41°F,90%,30.27,0 in.,SSE,0
2018-11-09,02:00:00,Mostly Cloudy,44°F,41°F,90%,30.27,0 in.,SSE,0
2018-11-09,03:00:00,Cloudy,45°F,42°F,90%,30.27,0 in.,SSE,0
2018-11-09,04:00:00,Cloudy,45°F,43°F,92%,30.25,0 in.,SSE,0
2018-11-09,05:00:00,Cloudy,45°F,42°F,89%,30.25,0 in.,SSE,0
2018-11-09,06:00:00,Cloudy,45°F,42°F,88%,30.22,0 in.,SSE,0
2018-11-09,07:00:00,Cloudy,45°F,42°F,90%,30.22,0 in.,SSE,0
2018-11-09,08:00:00,Cloudy,44°F,42°F,91%,30.21,0 in.,SSE,0
2018-11-09,09:00:00,Cloudy,45°F,43°F,92%,30.19,0 in.,W,0
2018-11-09,10:00:00,Cloudy,45°F,42°F,90%,30.15,0 in.,WSW,0
2018-11-09,11:00:00,Cloudy,46°F,43°F,89%,30.11,0 in.,SW,0
2018-11-09,12:00:00,Cloudy,46°F,44°F,94%,30.07,0.01 in.,WSW,0
2018-11-09,13:00:00,Cloudy,46°F,45°F,96%,30.02,0.03 in.,WSW,0
2018-11-09,14:00:00,Cloudy,46°F,46°F,98%,30.00,0.13 in.,NNW,0
2018-11-09,15:00:00,Cloudy,47°F,46°F,98%,29.97,0.14 in.,WNW,0
2018-11-09,16:00:00,Cloudy,47°F,47°F,99%,29.95,0.07 in.,WNW,0
2018-11-09,17:00:00,Cloudy,47°F,47°F,99%,29.92,0.04 in.,SE,0
2018-11-09,18:00:00,Cloudy,46°F,46°F,99%,29.90,0.01 in.,E,0
2018-11-09,19:00:00,Cloudy,46°F,46°F,99%,29.90,0 in.,N,0
2018-11-09,20:00:00,Cloudy,46°F,46°F,99%,29.89,0 in.,N,0
2018-11-09,21:00:00,Cloudy,46°F,46°F,99%,29.88,0 in.,N,0
2018-11-09,22:00:00,Cloudy,46°F,46°F,99%,29.89,0 in.,N,0
2018-11-09,23:00:00,Cloudy,46°F,46°F,99%,29.91,0 in.,NW,0
2018-11-10,00:00:00,Cloudy,46°F,46°F,99%,29.90,0 in.,NW,0
2018-11-10,01:00:00,Partly Cloudy,45°F,45°F,99%,29.91,0 in.,WSW,0
2018-11-10,02:00:00,Clear,44°F,40°F,87%,29.92,0 in.,WNW,0
2018-11-10,03:00:00,Partly Cloudy,44°F,38°F,79%,29.93,0 in.,WSW,0
2018-11-10,05:00:00,Cloudy,44°F,37°F,77%,30.00,0 in.,N,1
2018-11-10,06:00:00,Cloudy,43°F,34°F,70%,30.01,0.01 in.,N,0
2018-11-10,07:00:00,Mostly Cloudy,41°F,30°F,64%,30.04,0 in.,WSW,0
2018-11-10,08:00:00,Clear,40°F,29°F,66%,30.09,0 in.,N,1
2018-11-10,09:00:00,Clear,40°F,24°F,52%,30.11,0 in.,N,0
2018-11-10,10:00:00,Clear,42°F,25°F,51%,30.12,0 in.,W,3
2018-11-10,11:00:00,Partly Cloudy,43°F,26°F,50%,30.14,0 in.,NNW,1
2018-11-10,12:00:00,Partly Cloudy,44°F,25°F,47%,30.14,0 in.,NW,2
2018-11-10,13:00:00,Clear,45°F,26°F,47%,30.16,0 in.,WSW,2
2018-11-10,14:00:00,Clear,44°F,21°F,40%,30.18,0 in.,N,2
2018-11-10,15:00:00,Clear,44°F,23°F,43%,30.20,0 in.,N,0
2018-11-10,16:00:00,Clear,43°F,19°F,38%,30.23,0 in.,NW,2
2018-11-10,17:00:00,Clear,40°F,18°F,41%,30.25,0 in.,N,0
2018-11-10,18:00:00,Clear,37°F,22°F,54%,30.26,0 in.,NNW,0
2018-11-10,19:00:00,Clear,34°F,21°F,58%,30.29,0 in.,ESE,0
2018-11-10,20:00:00,Clear,33°F,22°F,63%,30.30,0 in.,ENE,0
2018-11-10,21:00:00,Clear,31°F,23°F,73%,30.32,0 in.,SE,0
2018-11-10,22:00:00,Clear,30°F,23°F,74%,30.34,0 in.,S,0
2018-11-10,23:00:00,Clear,31°F,22°F,68%,30.34,0 in.,W,0
2018-11-11,00:00:00,Clear,30°F,22°F,73%,30.35,0 in.,NE,0
2018-11-11,01:00:00,Clear,29°F,24°F,80%,30.35,0 in.,NE,0
2018-11-11,02:00:00,Clear,27°F,23°F,86%,30.35,0 in.,NE,0
2018-11-11,03:00:00,Clear,27°F,22°F,83%,30.37,0 in.,NE,0
2018-11-11,04:00:00,Clear,26°F,22°F,86%,30.38,0 in.,NNE,0
2018-11-11,05:00:00,Clear,25°F,22°F,89%,30.39,0 in.,N,0
2018-11-11,06:00:00,Clear,24°F,22°F,91%,30.40,0 in.,N,0
2018-11-11,07:00:00,Clear,24°F,22°F,92%,30.41,0 in.,N,0
2018-11-11,08:00:00,Clear,26°F,24°F,93%,30.43,0 in.,N,0
2018-11-11,09:00:00,Clear,32°F,26°F,78%,30.44,0 in.,N,0
2018-11-11,10:00:00,Clear,39°F,29°F,67%,30.44,0 in.,SSW,0
2018-11-11,11:00:00,Clear,42°F,29°F,59%,30.42,0 in.,SSW,2
2018-11-11,12:00:00,Clear,44°F,28°F,52%,30.39,0 in.,WSW,0
2018-11-11,13:00:00,Clear,46°F,30°F,53%,30.36,0 in.,SW,1
2018-11-11,14:00:00,Clear,47°F,29°F,49%,30.34,0 in.,S,0
2018-11-11,15:00:00,Clear,48°F,29°F,47%,30.34,0 in.,SW,2
2018-11-11,16:00:00,Clear,47°F,29°F,49%,30.34,0 in.,SW,1
2018-11-11,17:00:00,Clear,42°F,27°F,55%,30.32,0 in.,SW,0
2018-11-11,18:00:00,Clear,40°F,27°F,59%,30.34,0 in.,WSW,0
2018-11-11,19:00:00,Clear,35°F,27°F,73%,30.35,0 in.,WSW,0
2018-11-11,20:00:00,Clear,33°F,28°F,80%,30.35,0 in.,WSW,0
2018-11-11,21:00:00,Clear,31°F,27°F,86%,30.35,0 in.,WSW,0
2018-11-11,22:00:00,Clear,29°F,26°F,90%,30.36,0 in.,WSW,0
2018-11-11,23:00:00,Clear,29°F,26°F,90%,30.34,0 in.,W,0
2018-11-12,00:00:00,Clear,28°F,26°F,92%,30.34,0 in.,W,0
2018-11-12,01:00:00,Clear,28°F,26°F,94%,30.34,0 in.,W,0
2018-11-12,02:00:00,Clear,29°F,28°F,94%,30.35,0 in.,W,0
2018-11-12,03:00:00,Partly Cloudy,29°F,28°F,94%,30.34,0 in.,W,0
2018-11-12,04:00:00,Clear,28°F,26°F,94%,30.35,0 in.,W,0
2018-11-12,05:00:00,Partly Cloudy,29°F,28°F,95%,30.36,0 in.,W,0
2018-11-12,06:00:00,Mostly Cloudy,30°F,29°F,96%,30.36,0 in.,W,0
2018-11-12,07:00:00,Partly Cloudy,31°F,30°F,95%,30.37,0 in.,W,0
2018-11-12,08:00:00,Partly Cloudy,32°F,30°F,93%,30.37,0 in.,NW,0
2018-11-12,09:00:00,Partly Cloudy,36°F,33°F,87%,30.39,0 in.,W,0
2018-11-12,10:00:00,Clear,40°F,33°F,76%,30.37,0 in.,W,0
2018-11-12,11:00:00,Clear,43°F,34°F,70%,30.36,0 in.,SE,1
2018-11-12,12:00:00,Clear,46°F,35°F,64%,30.32,0 in.,SSW,0
2018-11-12,13:00:00,Clear,46°F,31°F,56%,30.30,0 in.,SSW,2
2018-11-12,14:00:00,Clear,47°F,33°F,58%,30.28,0 in.,SSW,3
2018-11-12,15:00:00,Mostly Cloudy,46°F,33°F,61%,30.30,0 in.,SW,1
2018-11-12,16:00:00,Cloudy,45°F,37°F,74%,30.29,0 in.,SW,0
2018-11-12,17:00:00,Cloudy,41°F,38°F,88%,30.29,0.05 in.,SW,0
2018-11-12,18:00:00,Cloudy,40°F,38°F,94%,30.29,0.07 in.,SW,0
2018-11-12,19:00:00,Cloudy,39°F,38°F,95%,30.29,0.11 in.,SW,0
2018-11-12,20:00:00,Cloudy,39°F,38°F,96%,30.25,0.11 in.,SW,0
2018-11-12,21:00:00,Cloudy,39°F,38°F,97%,30.23,0.08 in.,WNW,0
2018-11-12,22:00:00,Cloudy,39°F,38°F,98%,30.22,0.05 in.,W,0
2018-11-12,23:00:00,Cloudy,40°F,40°F,98%,30.19,0.03 in.,W,0
2018-11-13,00:00:00,Cloudy,40°F,40°F,98%,30.13,0.12 in.,SW,0
2018-11-13,01:00:00,Cloudy,40°F,40°F,98%,30.09,0.12 in.,NE,0
2018-11-13,02:00:00,Cloudy,40°F,40°F,98%,30.06,0.07 in.,NE,0
2018-11-13,03:00:00,Cloudy,41°F,41°F,99%,30.01,0.06 in.,N,0
2018-11-13,04:00:00,Cloudy,41°F,41°F,99%,29.98,0.06 in.,ENE,0
2018-11-13,05:00:00,Cloudy,41°F,41°F,99%,29.97,0.01 in.,SE,0
2018-11-13,06:00:00,Cloudy,42°F,42°F,99%,29.97,0 in.,ENE,0
2018-11-13,07:00:00,Cloudy,41°F,41°F,99%,29.96,0 in.,ENE,0
2018-11-13,08:00:00,Cloudy,42°F,42°F,99%,29.97,0 in.,ENE,0
2018-11-13,09:00:00,Cloudy,43°F,43°F,99%,29.99,0.01 in.,ENE,0
2018-11-13,10:00:00,Cloudy,45°F,45°F,99%,29.99,0.01 in.,WSW,0
2018-11-13,11:00:00,Cloudy,47°F,46°F,98%,30.02,0 in.,WSW,0
2018-11-13,12:00:00,Cloudy,48°F,46°F,91%,30.01,0 in.,S,0
2018-11-13,13:00:00,Cloudy,49°F,44°F,83%,30.01,0 in.,NNW,0
2018-11-13,14:00:00,Cloudy,48°F,44°F,86%,30.04,0 in.,SSE,0
2018-11-13,15:00:00,Cloudy,48°F,42°F,81%,30.05,0 in.,N,0
2018-11-13,16:00:00,Cloudy,47°F,44°F,90%,30.08,0 in.,NNW,0
2018-11-13,17:00:00,Mostly Cloudy,46°F,42°F,87%,30.10,0 in.,E,0
2018-11-13,18:00:00,Cloudy,45°F,38°F,78%,30.12,0 in.,NNW,2
2018-11-13,19:00:00,Cloudy,44°F,39°F,82%,30.14,0 in.,ENE,0
2018-11-13,20:00:00,Cloudy,43°F,37°F,80%,30.19,0 in.,N,2
2018-11-13,21:00:00,Cloudy,44°F,37°F,76%,30.20,0 in.,NNW,0
2018-11-13,22:00:00,Cloudy,43°F,37°F,80%,30.22,0 in.,N,2
2018-11-13,23:00:00,Cloudy,43°F,37°F,78%,30.22,0 in.,NNE,0
2018-11-14,00:00:00,Cloudy,42°F,37°F,82%,30.23,0 in.,N,0
2018-11-14,01:00:00,Partly Cloudy,42°F,36°F,79%,30.25,0 in.,NNW,0
2018-11-14,02:00:00,Partly Cloudy,40°F,35°F,82%,30.27,0 in.,NE,0
2018-11-14,03:00:00,Clear,39°F,35°F,84%,30.29,0 in.,ENE,0
2018-11-14,04:00:00,Clear,38°F,33°F,82%,30.32,0 in.,NW,0
2018-11-14,05:00:00,Clear,38°F,31°F,77%,30.35,0 in.,ENE,0
2018-11-14,06:00:00,Clear,37°F,31°F,78%,30.35,0 in.,ENE,0
2018-11-14,07:00:00,Clear,36°F,29°F,76%,30.38,0 in.,E,0
2018-11-14,08:00:00,Clear,36°F,29°F,76%,30.41,0 in.,NE,1
2018-11-14,09:00:00,Clear,39°F,30°F,71%,30.43,0 in.,ESE,2
2018-11-14,10:00:00,Clear,40°F,28°F,63%,30.45,0 in.,WNW,0
2018-11-14,11:00:00,Clear,41°F,31°F,67%,30.45,0 in.,N,0
2018-11-14,12:00:00,Clear,45°F,29°F,54%,30.44,0 in.,NE,5
2018-11-14,13:00:00,Clear,43°F,29°F,57%,30.43,0 in.,E,1
2018-11-14,14:00:00,Clear,42°F,28°F,57%,30.44,0 in.,ENE,3
2018-11-14,15:00:00,Clear,42°F,28°F,56%,30.44,0 in.,ENE,2
2018-11-14,16:00:00,Clear,42°F,29°F,60%,30.45,0 in.,E,0
2018-11-14,17:00:00,Clear,40°F,28°F,62%,30.45,0 in.,NE,0
2018-11-14,18:00:00,Clear,39°F,28°F,63%,30.45,0 in.,NE,0
2018-11-14,19:00:00,Clear,38°F,30°F,72%,30.46,0 in.,NE,0
2018-11-14,20:00:00,Clear,37°F,30°F,77%,30.48,0 in.,NE,0
2018-11-14,21:00:00,Clear,37°F,32°F,83%,30.48,0 in.,NE,0
2018-11-14,22:00:00,Clear,37°F,30°F,76%,30.50,0 in.,NE,0
2018-11-14,23:00:00,Clear,37°F,28°F,70%,30.49,0 in.,ESE,0
2018-11-15,00:00:00,Clear,37°F,28°F,69%,30.50,0 in.,NNW,0
2018-11-15,01:00:00,Clear,37°F,29°F,71%,30.49,0 in.,NNW,0
2018-11-15,02:00:00,Clear,36°F,29°F,76%,30.49,0 in.,ESE,0
2018-11-15,03:00:00,Clear,36°F,28°F,73%,30.48,0 in.,ESE,0
2018-11-15,04:00:00,Cloudy,36°F,29°F,74%,30.45,0 in.,ENE,0
2018-11-15,05:00:00,Cloudy,35°F,31°F,87%,30.44,0.02 in.,ESE,0
2018-11-15,06:00:00,Cloudy,34°F,32°F,92%,30.42,0.02 in.,ESE,0
2018-11-15,07:00:00,Cloudy,33°F,31°F,94%,30.41,0.01 in.,ESE,0
2018-11-15,08:00:00,Cloudy,32°F,30°F,94%,30.38,0 in.,ESE,0
2018-11-15,09:00:00,Cloudy,32°F,30°F,94%,30.34,0.01 in.,ESE,0
2018-11-15,10:00:00,Cloudy,32°F,31°F,95%,30.30,0 in.,ESE,1
2018-11-15,11:00:00,Cloudy,31°F,30°F,95%,30.29,0 in.,ESE,0
2018-11-15,12:00:00,Cloudy,31°F,30°F,96%,30.19,0 in.,ESE,0
2018-11-15,13:00:00,Cloudy,32°F,31°F,96%,30.15,0 in.,ESE,0
2018-11-15,14:00:00,Cloudy,33°F,32°F,96%,30.07,0 in.,N,0
2018-11-15,15:00:00,Cloudy,34°F,33°F,97%,30.01,0 in.,E,0
2018-11-15,16:00:00,Cloudy,34°F,33°F,97%,30.00,0 in.,N,0
2018-11-15,17:00:00,Cloudy,34°F,33°F,97%,29.93,0 in.,NNE,1
2018-11-15,18:00:00,Cloudy,34°F,33°F,96%,29.89,0 in.,ESE,2
2018-11-15,19:00:00,Cloudy,35°F,34°F,96%,29.85,0.06 in.,NE,0
2018-11-15,20:00:00,Cloudy,35°F,34°F,96%,29.81,0.08 in.,N,0
2018-11-15,21:00:00,Cloudy,35°F,34°F,95%,29.76,0.07 in.,N,2
2018-11-16,07:00:00,Cloudy,40°F,34°F,80%,29.83,0.02 in.,W,2
2018-11-16,08:00:00,Cloudy,41°F,35°F,78%,29.84,0.02 in.,WNW,4
2018-11-16,09:00:00,Clear,43°F,35°F,73%,29.85,0.05 in.,S,1
2018-11-16,10:00:00,Clear,45°F,35°F,68%,29.86,0.08 in.,NE,6
2018-11-16,11:00:00,Clear,45°F,35°F,69%,29.89,0.07 in.,W,1
2018-11-16,12:00:00,Clear,47°F,36°F,65%,29.89,0.08 in.,NW,3
2018-11-16,13:00:00,Partly Cloudy,48°F,37°F,65%,29.88,0.07 in.,N,2
2018-11-16,14:00:00,Clear,48°F,37°F,66%,29.89,0.04 in.,W,2
2018-11-16,15:00:00,Clear,48°F,37°F,66%,29.88,0.01 in.,WNW,0
2018-11-16,16:00:00,Mostly Cloudy,49°F,37°F,63%,29.90,0 in.,WSW,0
2018-11-16,17:00:00,Cloudy,44°F,36°F,74%,29.93,0 in.,WSW,0
2018-11-16,18:00:00,Clear,41°F,36°F,81%,29.95,0 in.,WSW,0
2018-11-16,19:00:00,Partly Cloudy,37°F,34°F,88%,29.97,0 in.,WSW,0
2018-11-16,20:00:00,Cloudy,36°F,33°F,90%,30.00,0 in.,NW,0
2018-11-16,21:00:00,Partly Cloudy,35°F,33°F,91%,30.02,0 in.,SSW,0
2018-11-16,22:00:00,Partly Cloudy,33°F,31°F,94%,30.05,0 in.,W,0
2018-11-16,23:00:00,Partly Cloudy,31°F,30°F,95%,30.06,0 in.,WNW,0
2018-11-17,00:00:00,Clear,31°F,30°F,96%,30.08,0 in.,WNW,0
2018-11-17,01:00:00,Partly Cloudy,30°F,29°F,96%,30.10,0 in.,WNW,0
2018-11-17,02:00:00,Cloudy,29°F,28°F,97%,30.12,0 in.,WNW,0
2018-11-17,03:00:00,Cloudy,30°F,29°F,97%,30.13,0 in.,WNW,0
2018-11-17,04:00:00,Cloudy,30°F,29°F,97%,30.14,0 in.,SSW,0
2018-11-17,05:00:00,Cloudy,33°F,32°F,97%,30.16,0 in.,WSW,0
2018-11-17,06:00:00,Cloudy,32°F,31°F,95%,30.19,0 in.,SE,0
2018-11-17,07:00:00,Cloudy,32°F,31°F,95%,30.21,0 in.,W,0
2018-11-17,08:00:00,Cloudy,34°F,33°F,94%,30.24,0 in.,W,0
2018-11-17,09:00:00,Cloudy,40°F,37°F,87%,30.26,0 in.,WNW,0
2018-11-17,10:00:00,Mostly Cloudy,45°F,36°F,71%,30.26,0 in.,WNW,1
2018-11-17,11:00:00,Partly Cloudy,47°F,36°F,66%,30.26,0 in.,WSW,3
2018-11-17,12:00:00,Clear,50°F,38°F,64%,30.24,0 in.,SE,0
2018-11-17,13:00:00,Clear,50°F,38°F,62%,30.22,0 in.,SE,0
2018-11-17,14:00:00,Clear,51°F,37°F,59%,30.21,0 in.,SE,0
2018-11-17,15:00:00,Clear,53°F,39°F,59%,30.22,0 in.,ENE,0
2018-11-17,16:00:00,Clear,51°F,38°F,60%,30.23,0 in.,ESE,0
2018-11-17,17:00:00,Clear,47°F,37°F,67%,30.25,0 in.,ESE,0
2018-11-17,18:00:00,Clear,42°F,36°F,78%,30.26,0 in.,ESE,0
2018-11-17,19:00:00,Clear,40°F,35°F,81%,30.28,0 in.,ESE,0
2018-11-17,20:00:00,Clear,38°F,34°F,85%,30.29,0 in.,SE,0
2018-11-17,21:00:00,Clear,35°F,32°F,90%,30.30,0 in.,SE,0
2018-11-17,22:00:00,Clear,33°F,31°F,93%,30.31,0 in.,SE,0
2018-11-17,23:00:00,Clear,32°F,31°F,95%,30.31,0 in.,SE,0
2018-11-18,00:00:00,Clear,31°F,30°F,96%,30.32,0 in.,SE,0
2018-11-18,01:00:00,Clear,30°F,29°F,96%,30.31,0 in.,SE,0
2018-11-18,02:00:00,Clear,30°F,29°F,97%,30.31,0 in.,SSE,0
2018-11-18,03:00:00,Clear,30°F,29°F,97%,30.32,0 in.,SW,0
2018-11-18,04:00:00,Clear,30°F,29°F,97%,30.32,0 in.,SW,0
2018-11-18,05:00:00,Clear,32°F,31°F,97%,30.32,0 in.,WSW,0
2018-11-18,06:00:00,Clear,32°F,31°F,97%,30.32,0 in.,WSW,0
2018-11-18,07:00:00,Clear,32°F,31°F,97%,30.33,0 in.,WSW,0
2018-11-18,08:00:00,Clear,34°F,33°F,97%,30.34,0 in.,WSW,0
2018-11-18,09:00:00,Clear,37°F,37°F,98%,30.34,0 in.,WSW,0
2018-11-18,10:00:00,Clear,41°F,38°F,88%,30.33,0 in.,SW,0
2018-11-18,11:00:00,Clear,42°F,38°F,85%,30.31,0 in.,W,0
2018-11-18,12:00:00,Clear,43°F,39°F,87%,30.28,0 in.,SW,3
2018-11-18,13:00:00,Clear,45°F,41°F,86%,30.25,0 in.,SW,3
2018-11-18,14:00:00,Clear,46°F,42°F,86%,30.23,0 in.,SW,3
2018-11-18,15:00:00,Clear,47°F,43°F,86%,30.21,0 in.,SSW,1
2018-11-18,16:00:00,Clear,47°F,43°F,85%,30.21,0 in.,SSW,1
2018-11-18,17:00:00,Clear,46°F,43°F,88%,30.20,0 in.,SW,1
2018-11-18,18:00:00,Clear,45°F,43°F,91%,30.20,0 in.,SW,1
2018-11-18,19:00:00,Clear,43°F,41°F,92%,30.18,0 in.,WSW,0
2018-11-18,20:00:00,Clear,41°F,40°F,95%,30.18,0 in.,WSW,0
2018-11-18,21:00:00,Clear,39°F,38°F,96%,30.17,0 in.,WSW,0
2018-11-18,22:00:00,Clear,39°F,38°F,97%,30.17,0 in.,WSW,0
2018-11-18,23:00:00,Clear,38°F,37°F,97%,30.16,0 in.,WSW,0
2018-11-19,00:00:00,Clear,37°F,36°F,97%,30.15,0 in.,WSW,0
2018-11-19,01:00:00,Clear,37°F,37°F,98%,30.13,0 in.,WSW,0
2018-11-19,02:00:00,Clear,36°F,35°F,98%,30.11,0 in.,WSW,0
2018-11-19,03:00:00,Clear,35°F,35°F,98%,30.10,0 in.,WSW,0
2018-11-19,04:00:00,Clear,34°F,33°F,98%,30.09,0 in.,S,0
2018-11-19,05:00:00,Clear,34°F,33°F,98%,30.09,0 in.,SSW,0
2018-11-19,06:00:00,Clear,33°F,33°F,98%,30.10,0 in.,SSW,0
2018-11-19,07:00:00,Clear,33°F,33°F,98%,30.09,0 in.,SSW,0
2018-11-19,08:00:00,Clear,35°F,35°F,99%,30.09,0 in.,SSW,0
2018-11-19,09:00:00,Clear,40°F,40°F,99%,30.09,0 in.,SSW,0
2018-11-19,10:00:00,Clear,46°F,46°F,99%,30.08,0 in.,SSW,0
2018-11-19,11:00:00,Clear,51°F,48°F,89%,30.07,0 in.,ESE,0
2018-11-19,12:00:00,Clear,57°F,49°F,74%,30.03,0 in.,ESE,1
2018-11-19,13:00:00,Clear,60°F,48°F,65%,30.00,0 in.,SW,2
2018-11-19,14:00:00,Clear,61°F,48°F,63%,29.97,0 in.,SW,0
2018-11-19,15:00:00,Clear,62°F,49°F,63%,29.96,0 in.,WSW,0
2018-11-19,16:00:00,Clear,60°F,47°F,63%,29.95,0 in.,SW,0
2018-11-19,17:00:00,Partly Cloudy,58°F,46°F,64%,29.94,0 in.,WSW,0
